probe,RANKL_0h_1,RANKL_0h_2,RANKL_0h_3,RANKL_0h_4,RANKL_0h_5,RANKL_0h_6,RANKL_24h_1,RANKL_24h_2,RANKL_24h_3,RANKL_24h_4,RANKL_24h_5,RANKL_24h_6,RANKL_48h_1,RANKL_48h_2,RANKL_48h_3,RANKL_48h_4,RANKL_48h_5,RANKL_48h_6,RANKL_72h_1,RANKL_72h_2,RANKL_72h_3,RANKL_72h_4,RANKL_72h_5,RANKL_72h_6
13621,1.747917422,1.628702561,1.830712649,1.720317096,1.689069982,1.742662639,2.419699981,2.38617294,2.439084073,2.59839763,2.510204819,2.442473365,1.754615276,1.876028248,2.112180527,2.082534585,2.071670541,2.003930142,1.929120071,1.941714626,1.896904899,1.86574789,1.860215223,1.817301597
13622,5.208039554,5.519337944,5.19964906,5.136273279,5.265504838,5.354739043,5.781252956,5.397421059,5.298318714,5.556818002,5.403038896,5.507529775,4.116564899,4.162220073,3.963585024,3.999577018,4.187238715,4.023717758,3.710053912,3.640799525,3.625467056,3.494974526,3.711742426,3.619338912
13656,4.895667789,4.812323645,4.751596813,4.537241364,4.594650461,4.554270455,4.271698485,4.018175256,4.025856397,4.221871545,4.116691082,4.270578249,3.62564595,3.701728822,3.204758292,3.625741079,3.46647516,3.54926235,3.590277247,3.605202488,3.481908574,3.541085921,3.542923756,3.675877776
13665,3.665637837,3.678276187,3.638548974,3.536377127,3.641346052,3.742805211,4.771240005,4.515057725,4.695432706,4.582922972,4.482601573,4.704968474,5.351982368,5.549959973,5.242621288,5.277758674,5.436677618,5.312087004,6.053102653,6.134918912,5.968557615,5.878067054,5.942522648,6.056826417
13675,5.279276177,5.265777478,5.053761266,5.235953649,5.333343699,5.143653211,6.251347188,6.00619662,6.018470221,6.309986686,6.160118474,6.088774742,3.560333886,3.699438604,3.575503396,3.785897228,3.440461227,3.519016055,3.503139054,3.646164344,3.592579765,3.661449974,3.698885746,3.408264567
13686,4.938496429,5.19397445,5.252090897,5.050895059,4.86470543,5.056058591,3.857389893,3.873153935,3.998383935,3.686442013,3.510093674,3.812385334,5.036790074,5.330707911,4.954598213,4.866002091,4.990443657,5.049103559,5.279145694,5.367811031,5.338436822,4.98954444,5.123643348,5.069670655
13700,2.599677933,2.431848902,2.57659353,2.511426523,2.582783406,2.577339495,3.445852241,3.117633722,3.196256177,3.48027318,3.146600926,3.34043986,4.856081647,5.041971343,4.717813477,4.746176671,4.807459024,4.923070795,3.918838776,4.161254421,3.899228822,4.027503706,4.051625548,4.121347001
13709,2.026225681,2.200323269,2.099470489,1.979985977,2.150174749,2.04491821,1.615894646,1.776411181,1.733182832,1.690316214,1.773437487,1.883536827,2.418286012,2.516184782,2.30768107,2.444352089,2.426293116,2.370270907,3.057516234,3.018017776,3.081370979,3.149537128,3.182749816,2.956682383
13781,5.962666372,5.84238635,5.846691337,5.964095693,6.026695018,5.826252415,6.379796134,6.16225189,6.152268546,6.295610898,6.132302429,6.181613664,3.742110775,3.814874381,3.615477589,3.74979925,3.728568471,3.739509043,3.53259655,3.500769402,3.509811184,3.393157773,3.370201111,3.289493559
13808,2.058627441,2.107743288,2.242587678,2.499524778,2.241605657,2.493162662,3.145003351,3.065470487,3.064523417,3.128916815,3.066452289,3.19991038,2.561666412,2.624942361,2.654948752,2.710668423,2.808113001,2.661086055,2.710512366,2.584299918,2.644261759,2.777177252,2.768673012,2.679471561
13815,1.666460115,1.575181681,1.690770729,1.811801347,1.6436018,1.737107109,1.892290687,1.908751446,1.830747735,1.982182359,1.923359249,1.940301244,2.178185227,2.197538908,2.242739536,2.386672205,2.195255137,2.187254122,2.437909811,2.48172135,2.346687969,2.485928938,2.56350703,2.337165615
13825,2.254810721,2.526542586,2.313847682,2.081869228,2.088968582,2.309932777,2.514531957,2.465159523,2.679229993,2.626381788,2.430655366,2.611394565,4.936710502,5.20969227,5.071052414,4.792330187,5.224033346,5.120586016,3.482344785,3.659587139,3.588694391,3.578927118,3.683958753,3.559857916
13885,3.094108211,3.040870604,2.970795136,2.78773692,2.812350433,2.950092827,2.03691894,2.136287783,2.03010428,1.95511643,1.93252643,2.118284022,1.707172054,1.840852931,1.758270249,1.691255148,1.825317021,1.917659737,1.92836579,1.797156715,1.764539888,1.78655897,1.759629796,1.72570605
13899,3.029218123,2.774743042,2.928763549,3.0295794,2.969434664,3.486244286,4.479023659,4.278553227,4.227061165,4.384055863,4.26141254,4.563613718,4.079797026,4.030377141,3.994596771,4.357952835,4.123824213,4.070174322,4.058613314,4.289140616,4.167370351,4.43866581,4.36015328,4.25272655
13921,1.841549758,1.897865856,1.758789838,1.760054733,2.053725214,1.951006763,2.20562378,2.14374418,2.235310888,2.428530156,2.430777024,2.27841669,2.237270617,2.411369299,2.297626471,2.847484509,2.547635225,2.601564775,2.209201816,2.243340643,2.307127664,2.545494464,2.55999534,2.519113962
13990,3.002800167,2.873059312,2.853060954,2.939730819,3.019304111,2.765126952,3.937155595,3.688576026,3.647551463,3.971927532,3.95006183,3.848905658,3.226499672,3.518337927,3.259343402,3.51334951,3.367824235,3.302179274,3.25155963,3.410359717,3.317361642,3.483117778,3.435655666,3.461832052
14050,1.626103622,1.670084999,1.683741467,1.803125438,1.986077602,1.744959411,1.999380875,2.158983607,2.210508065,2.349573459,2.134081024,2.094098933,3.283173946,3.317281572,3.272759286,3.687570218,3.457893355,3.319591736,3.643182625,3.570822141,3.587206328,3.814439896,3.494131263,3.757342235
14086,2.602310092,2.703980867,2.62510462,2.915948243,2.723555135,2.870900419,3.495658989,3.336882243,3.010353547,3.493733094,3.41202326,3.573743843,3.820292059,3.792947964,3.747416246,3.908213603,3.995396208,3.858130782,3.899291623,3.72443118,3.849475537,3.811252945,3.782685157,3.934016112
14145,2.555185113,2.676537388,2.454439487,2.769852705,2.600713083,2.600025694,1.948365341,1.729412791,1.892866987,2.032570675,2.15730544,2.048619255,1.876940882,2.110864152,2.078416663,2.02085039,1.992579904,1.967243804,1.942195848,2.077785314,2.081038989,1.991979484,2.120898988,1.938840223
14174,3.949856342,3.993205387,4.092594813,4.346351207,4.132937434,3.957692905,3.829145397,3.607124759,3.675370397,3.902972726,3.717790717,3.820910942,3.061252191,3.347132956,3.187911275,3.174690427,3.133532961,3.108941115,3.105964007,3.114583521,3.082856252,3.117714346,2.876963139,3.016396965
14177,3.161243894,2.893998959,3.149229006,3.134665713,2.999420844,3.006879032,3.740521083,3.600461999,3.825496698,3.698319495,3.577212531,3.660324528,2.356691799,2.271348595,2.211452121,2.177845309,2.207683886,2.131589175,2.176408779,2.126955616,2.045948391,2.094216227,2.183744993,2.010332521
14207,3.783374387,3.702370969,3.593592539,3.970006795,3.87243874,4.002674044,2.26012077,2.370773413,2.409429772,2.440035048,2.357593045,2.333161688,4.387540727,4.48522015,4.25718648,4.531896073,4.436384109,4.51143373,3.18533058,3.326692826,3.211930113,3.305803644,3.248964252,3.154277698
14208,3.047861104,3.004915762,3.032732198,3.053914025,3.133933791,3.316716058,4.294005391,4.081719222,3.702067126,4.308478585,4.181332038,4.145326772,3.862504208,4.017787057,3.882765086,4.232438451,4.143396799,3.986679435,4.316051921,4.306636314,4.407181661,4.28017917,4.394511049,4.299172578
14271,4.56892663,4.766597636,4.764175322,5.111093045,4.821347607,5.462475114,6.612142055,6.557553399,6.602921144,6.765184418,6.428560299,6.561200686,6.215314755,6.548003959,6.35231314,6.514317178,6.535013488,6.326851026,6.407107042,6.404479928,6.541351225,6.639545359,6.431905053,6.533157164
14301,3.187489883,3.295802915,3.155307696,3.447131174,3.239388588,3.503574584,4.68347133,4.568434197,4.805178996,4.872990716,4.620986076,4.574616798,4.111564445,4.173996355,4.050327903,4.197556325,4.159051348,3.888099111,4.211967169,4.120149587,4.266318091,4.192064541,4.230833435,4.164021036
14316,2.729639732,2.777342075,2.578344523,2.74784077,2.868543531,2.702954348,2.254813152,2.14626389,2.017651402,2.299824412,2.368525545,2.205574748,2.106061339,2.247118619,2.259211403,2.39796184,2.270691017,2.203473729,1.947089373,2.000988781,1.964523341,2.107942851,1.996350065,2.021395753
14339,4.856222995,4.796815301,4.588263147,4.703603903,4.654416059,4.740362442,6.465360694,6.265673065,6.376326547,6.515469504,6.346251057,6.474043044,6.017867053,6.255639948,5.906537923,6.113067236,6.015157809,5.887297071,4.72941299,5.037542228,4.931155312,4.781848994,4.927631422,4.940448258
14346,2.997396429,3.151113219,3.266868802,3.089630373,2.953171386,2.979627567,3.17029204,3.243170405,3.130747533,3.212675904,2.888490473,3.400362783,2.33358553,2.346196852,2.345722136,2.427203233,2.335385216,2.441041973,2.264081418,2.297872143,2.270428475,2.081289163,2.25665331,2.31697636
14386,2.199100828,2.067610143,2.159308766,2.152435786,2.253680062,2.338507652,2.534937152,2.541754205,2.53464573,2.722389326,2.571019935,2.715418127,2.804598854,2.928515392,2.777377409,2.806680467,2.894889328,2.707138698,2.997720247,2.885054154,2.798017832,3.046436173,3.24903546,3.147686512
14387,1.960530849,2.037676806,2.149136363,2.058464364,2.012501208,1.966323477,2.681024823,2.668139199,2.590433186,2.707421632,2.657199596,2.633716826,2.496514229,2.765051166,2.735097433,2.655403993,2.484828688,2.565899328,2.64074131,2.848779469,2.763025498,2.73218204,2.750199491,2.951890991
14393,3.002101262,2.925276014,2.645435611,2.706049634,2.84124796,2.73915418,3.954599616,3.76909672,3.835921698,3.836884036,3.652717927,3.872208071,3.073509949,3.344497093,3.291578844,3.051549283,3.006026833,3.042605255,3.293038513,3.3629159,3.333316793,3.080753151,3.159898173,3.197299069
14420,2.18794909,2.038455143,2.184776561,2.378984483,2.332985508,2.261227297,2.285351086,2.08832225,1.965743071,2.238904445,2.214549564,2.274527969,2.558076174,2.753098214,2.690288293,2.827540111,2.989306754,2.848593545,3.14949588,2.938179163,3.117926445,3.169776045,3.292645866,3.179168781
14461,2.986135754,3.008489201,2.825693804,2.910557095,2.810447621,2.873835148,2.448253741,2.314309531,2.478595912,2.36070177,2.191149055,2.381791222,2.083267339,2.173841551,2.183022375,2.06381147,1.988770142,2.133678288,2.167392443,1.98269652,2.007351794,1.945124761,2.033047339,2.057999443
14515,1.741174929,1.725378623,1.85148721,1.681775275,1.659224731,1.789557866,2.667298208,2.640139409,2.716470716,2.802280199,2.650645249,2.537246075,2.127362349,2.141425516,2.179456857,1.937810836,2.163305002,2.033333131,2.01587208,1.81916657,1.980263014,1.991648941,1.902167014,1.905559955
14530,6.403462451,6.217493058,6.098019279,6.039741498,6.099307256,6.023906272,5.038621513,4.594933315,4.792871626,4.628985762,4.858312812,4.844047038,3.872924213,4.23319127,3.893656891,3.894155269,4.064035013,3.944401663,3.485535994,3.970583016,3.551758752,3.564399073,3.720198694,3.492270877
14595,2.521218094,2.434332749,2.369461164,2.43681682,2.413506751,2.564474895,3.787689139,3.954250915,3.819299779,3.949158242,3.576011393,3.885228453,1.825688198,1.809452338,1.755134478,1.849805297,1.933315664,1.79244689,1.745698939,1.826802127,1.720274099,1.810826159,1.834117417,1.79135809
14611,4.773881113,4.541543272,4.78903286,4.589169724,4.249664759,4.620246565,3.531517312,3.524608501,3.568201539,3.521685852,3.320101314,3.732466584,2.715270903,2.816218847,2.738631658,2.753143976,2.82234655,2.795458969,2.402206035,2.533619851,2.517380053,2.063367146,2.280926388,2.195930878
14717,1.736582473,1.54596628,1.688918021,1.649662479,1.67694332,1.579034077,2.466535546,2.260233918,2.328751019,2.409972761,2.405990375,2.436570242,2.058212937,1.957837452,1.936740302,2.041474493,2.087366456,2.008463461,1.757006436,1.938670775,1.943190913,1.940317964,2.005472772,2.005882078
14727,3.83737211,3.517929358,3.819689452,3.532203391,3.508672653,3.501387728,4.304056433,3.946095231,3.899032282,4.023214641,3.891460556,4.010540567,2.638602749,2.825588102,2.702825882,2.457341685,2.739394353,2.698919595,2.352618322,2.356171845,2.394205935,2.284980118,2.371503419,2.42818811
14736,2.092950045,1.982256703,2.020989626,1.852631667,1.979236004,2.073152902,3.050030607,2.70477121,2.865069175,2.901066569,2.832153831,2.755532971,2.402872527,2.402602395,2.336493828,2.384929865,2.577265502,2.359656837,2.484224148,2.80247737,2.567479902,2.341404061,2.492862075,2.510009717
14748,1.944231997,1.986519697,2.004681966,2.194555629,2.253597988,2.201042954,1.381590823,1.539358418,1.506051724,1.636878093,1.615162137,1.468874284,1.858158681,1.652877614,1.788294156,1.841550326,1.686571988,1.742436702,1.600821519,1.476328589,1.75377006,1.821814354,1.702956194,1.564972336
14749,7.504164976,7.353914206,7.280253044,7.597356496,7.492676281,7.439969723,6.051588907,6.04003288,5.974857396,6.182163267,6.136794945,6.095483779,5.645088737,5.745790493,5.58192186,5.667139338,5.752962755,5.537262723,5.578483046,5.589306701,5.544427945,5.651754636,5.441841242,5.472045043
14750,3.273138483,3.303556887,3.29900528,3.193750417,3.132320221,3.20775286,3.808962883,3.6636187,3.596896663,3.537962884,3.441939817,3.588271332,4.403714099,4.665101308,4.328449929,4.357027005,4.205313143,4.33430891,3.46109297,3.514088471,3.372413588,3.120830115,3.250010545,3.184204434
14760,2.273696119,2.295325073,2.175219513,2.300070646,2.350482055,2.344831379,3.542705035,3.216395711,3.153308034,3.56958748,3.392249639,3.248418286,1.75948846,1.928766815,1.718582961,1.925975466,1.878895242,1.673846179,1.980444409,1.784262851,1.96349905,2.000586763,1.867138603,1.809088296
14793,1.573704058,1.590677125,1.635448364,1.687505088,1.654833395,1.544266166,1.517809712,1.28189266,1.470376995,1.519493589,1.55993214,1.339262511,1.893642225,1.956335455,1.894468494,1.91929496,1.747648973,1.708021009,2.016462834,2.158591309,2.169074029,2.331459132,2.169618659,2.050464624
14866,2.615651244,2.722868242,2.544097178,2.497150199,2.588588953,2.673274372,6.307348206,6.148303478,6.237962869,6.239409007,6.032832441,6.034478845,5.295231323,5.300452026,5.043238774,5.040669197,5.214792716,5.146085186,5.208387701,5.301545897,5.150115021,5.031212784,4.90521873,4.961343949
14880,2.529603575,2.435566325,2.489991866,2.496518417,2.52276692,2.727925886,2.340573437,2.458101077,2.08808645,2.338134733,2.177279101,2.248694123,4.034085816,4.130319989,3.959281396,4.257115823,4.204752087,4.009923641,3.959767215,3.936199119,3.859718029,3.673361945,3.956660776,3.605670107
14953,3.924606836,3.87874632,3.629215162,3.747713326,3.648408225,3.677817195,2.825917664,2.653247614,2.814310833,2.809645556,2.589502583,3.055040418,3.060129396,2.957049037,3.23733879,2.738764673,2.894896685,2.825261538,3.089864964,3.04460176,2.996422197,3.015087721,3.031620628,3.496059784
15056,1.998156215,2.308914599,2.276625354,2.067126193,1.885042442,2.300909307,3.29230486,3.211686135,3.098331917,3.391362174,3.188354728,3.435875649,2.129316632,2.11174509,1.991288346,1.769341281,2.083272021,2.112684332,2.002463359,1.881744656,2.115595813,1.811515577,1.946460234,1.707029406
15061,2.14478411,2.329381832,2.301759146,2.191430359,2.228816764,2.374168298,2.649103734,2.559237187,2.499321403,2.67472728,2.448776139,2.749055889,2.931664819,3.005757215,2.928746611,3.281161574,3.112198508,2.91401057,2.990295702,2.881153626,3.052777465,2.990474988,3.038652923,3.074656931
15079,1.968497258,2.054654782,1.878715831,1.761287041,1.975328527,2.006495604,2.256007954,2.276607442,2.469963257,2.382428068,2.263379366,2.385156776,2.630351914,2.710920458,2.485751558,2.726623793,2.712824427,2.715067473,2.803260475,2.818892086,2.787220381,2.87728878,2.763835113,2.837794325
15089,2.689615585,2.594490184,2.63812882,2.53329015,2.746392117,2.558240507,2.912101488,2.765364564,2.782365811,2.811276525,2.657135266,2.762834868,3.458868726,3.709420796,3.449083518,3.441017739,3.537896103,3.532961448,3.810450547,4.040185229,3.777387974,3.731565717,3.864780355,3.954880707
15098,6.891994268,6.805540229,6.762252972,6.894738899,6.911420688,6.808139652,7.716707537,7.628233539,7.510657674,7.666910793,7.554256211,7.63820736,5.52341924,5.652379296,5.450380888,5.624150695,5.523058143,5.375615379,4.289478525,4.442205816,4.412593257,4.37902941,4.249178015,4.297058247
15100,4.32497354,4.327547136,4.116756363,4.249746509,4.337349782,4.147518998,4.079881983,3.759570469,3.708428763,3.988083921,3.737213251,3.775508268,3.367365304,3.59677061,3.348245861,3.453375756,3.484033389,3.462144937,2.972384326,3.19565044,3.031295686,3.028918061,2.995286875,3.006184422
15110,4.153729285,4.076645173,4.042991365,4.430226403,4.028713997,4.138185556,3.064621458,2.927610262,2.930531828,2.942166093,2.865883933,2.990380288,2.311428313,2.377368251,2.426650978,2.445842973,2.354583796,2.303348294,2.360821751,2.401213253,2.457914928,2.582015228,2.496327543,2.411957144
15111,2.751766904,2.925475199,2.89824717,2.835832464,2.907570711,3.132274697,4.293465416,3.944840001,3.932090635,4.386112206,4.219751939,4.053799159,3.815716259,3.958569687,3.632208274,3.786824465,3.78316235,3.916344769,3.538152331,3.424961006,3.676998542,3.387971426,3.504157064,3.235125192
15125,1.791683793,1.653460773,1.704311835,1.587010492,1.707486849,1.622309496,3.651299749,3.476990451,3.297849509,3.449553555,3.574009449,3.551411613,4.316052635,4.537107316,4.30924751,4.265997277,4.236853792,4.284725147,3.049763646,3.027575448,3.043884798,2.648651468,2.934491001,2.806626121
15127,1.890964728,2.084876988,2.049130991,2.028251635,1.845084926,2.024341912,2.076107435,2.26978483,2.135213295,2.254405546,2.293062325,2.218881624,2.607034741,2.722605353,2.535665302,2.770295492,2.554019471,2.632367401,2.109304392,1.831320713,1.959389036,2.150505687,2.151242464,2.05692332
15136,3.185025475,2.873040717,2.962112103,3.017413018,3.143320467,3.09185337,3.564733001,3.266664671,3.372254943,3.531419162,3.382309304,3.477041248,4.047707312,4.273554916,4.061634542,4.446665515,4.18555295,3.989816045,3.87944851,4.024145146,3.893681011,3.974820492,4.235498756,3.892847262
15139,1.869562798,1.695170271,1.815905477,1.93449256,1.921537492,1.871144484,3.086114014,2.89183415,3.056092323,2.955651039,2.912983285,2.992086248,3.907981897,4.109484674,3.837892895,3.953491298,3.921145523,3.963298499,4.191512435,4.342094929,4.348481863,4.215109735,4.331205529,4.233254996
15177,3.919275643,3.664627027,3.754646059,3.759165855,3.630023152,3.943118151,4.438578292,4.244053945,4.322427436,4.167782425,3.996152433,4.557478141,4.92745902,5.228437051,5.109510969,5.068157401,5.246466644,4.972941333,5.279078947,5.464545361,5.233332499,5.066872957,5.317856843,5.344991904
15208,7.16877389,7.017889306,6.628258209,6.898134704,6.763773131,6.745446203,5.209823594,5.15192795,5.175654688,5.102342464,4.973462856,5.266045455,5.377522304,5.512342972,5.200750143,5.110059332,5.357469348,5.123180935,3.904880168,4.077441714,3.96622095,3.832628292,4.138643441,3.863512514
