probe,0,RANKL_0h_1,RANKL_0h_2,RANKL_0h_3,RANKL_0h_4,RANKL_0h_5,RANKL_0h_6,RANKL_24h_1,RANKL_24h_2,RANKL_24h_3,RANKL_24h_4,RANKL_24h_5,RANKL_24h_6,RANKL_48h_1,RANKL_48h_2,RANKL_48h_3,RANKL_48h_4,RANKL_48h_5,RANKL_48h_6,RANKL_72h_1,RANKL_72h_2,RANKL_72h_3,RANKL_72h_4,RANKL_72h_5,RANKL_72h_6
44235,ILMN_3128270,2.291818411,2.327695433,1.884982613,2.078206237,2.152433261,2.008052013,2.232410851,2.302712624,2.101036998,2.102186217,2.104417727,2.181022519,2.216679159,2.492718037,2.20956157,2.477045985,2.354162858,2.240239691,2.569375218,2.585655293,2.397432358,2.448666524,2.414776225,2.332106551
44236,ILMN_3128351,1.856586126,2.127958269,1.846740192,2.095004976,1.988400958,2.170097142,2.020593687,2.185298791,2.159418175,1.920663041,2.127302794,2.251062504,1.984317601,1.920631601,1.677076924,1.910750586,1.931194646,1.835615027,1.979715183,1.800679577,1.902353704,2.026541962,2.19960467,1.935380853
44238,ILMN_3128478,2.073908926,1.978582426,1.739922143,1.75014125,1.942791149,1.990985758,1.855891909,1.865803364,2.054474464,1.772622431,1.909272659,2.067948133,2.296221128,2.044599813,2.179953354,2.05937918,2.054336917,2.006008331,1.962224641,2.114712986,2.263670906,1.948495393,2.133113069,2.225750525
44240,ILMN_3128535,2.031049109,2.014588103,2.217379829,2.375542545,2.080000199,2.252333305,1.863362998,2.038594078,1.877991133,1.894214988,1.9344846,1.840476256,3.00036362,3.212418779,3.199736994,3.132439371,3.199359584,3.137972602,2.882692464,2.795444883,2.947699573,2.827168707,2.810396672,2.739467083
44242,ILMN_3128725,1.835454482,1.839376771,1.900786608,1.883203979,2.037004927,1.901689892,2.002076822,1.82490121,1.980234659,1.985364057,2.16361822,1.855176142,2.242932032,2.144616164,2.157403906,2.362309496,2.091219214,2.230628256,1.994465613,2.090637399,2.138572419,2.270072968,2.222502825,2.066350484
44249,ILMN_3129160,1.732097621,1.982756569,1.861403547,2.040399792,1.996618717,1.813309688,1.576218188,1.576778826,1.666197201,1.710714216,1.628143712,1.55144683,1.684309534,1.81166005,1.670313864,1.87632997,1.724909297,1.733250284,2.01803785,2.113689531,2.019731985,2.087303991,1.871686911,1.834446279
44256,ILMN_3129497,3.1405113,3.060865027,2.921567054,3.173282889,2.893545505,3.015141136,3.170152047,3.001043053,3.169894878,2.834798536,2.994047495,3.085312365,3.321596686,3.550035547,3.183306088,3.220974328,3.410366338,3.301617522,3.552280993,3.740927975,3.777852067,3.579685423,3.598481291,3.436658754
44258,ILMN_3129752,2.763908167,2.796328085,2.691626277,2.731897059,2.759444976,2.630273944,2.707622755,2.689470457,2.649343958,2.857920872,2.535878753,2.868315587,3.414373646,3.653772142,3.515442364,3.462500748,3.708019865,3.319708122,3.488645813,3.531017707,3.327069051,3.385852301,3.449387961,3.300068093
44259,ILMN_3129762,2.172675069,2.149960767,2.12456831,2.128255246,2.173296682,2.088943354,1.80886944,1.798788664,1.732136221,1.716805356,1.699671373,1.813528599,2.379406559,2.605582917,2.424189604,2.20052861,2.460659308,2.377494048,2.208262132,2.391647581,2.251559809,2.366081703,2.335527816,2.295311987
44260,ILMN_3129825,3.288772199,3.304164848,3.077933665,3.337975658,3.309455136,3.479758005,4.282823215,4.037764622,4.201932423,4.373802256,4.007160342,4.052398328,4.797974481,5.018543776,4.963066123,4.825060478,5.003863688,4.722740449,5.258009523,5.368852554,5.225254471,5.281763935,5.38300805,5.234044829
44263,ILMN_3130055,5.247215501,5.326706424,5.241316318,4.978554099,4.888937729,5.092744914,4.585762826,4.321000049,4.435393881,4.132494689,4.054060961,4.357676348,4.764284934,5.132559492,4.746550061,4.472038756,4.925873524,4.718094672,4.614104766,4.851105149,4.598373451,4.085766538,4.603678791,4.358720176
44266,ILMN_3130350,2.204809348,2.46587586,2.144116504,2.237966715,2.006272644,2.360253779,2.261162564,1.972738601,2.10720721,2.035517031,2.011975682,2.060947601,1.93538258,1.915814351,1.931254847,1.835661776,1.756678896,1.914016669,1.913971392,1.779758127,1.932240599,1.882312137,1.799674645,1.850449277
44267,ILMN_3130403,4.916809167,4.916731986,4.797542076,5.003338765,5.067122062,4.811018299,3.246462781,3.330599565,3.140725271,3.646648106,3.123505779,3.275877587,4.627669428,4.837062661,4.559234425,4.770752665,4.695897204,4.56081291,4.299904125,4.565609095,4.460079054,4.600854594,4.524330002,4.369229817
44271,ILMN_3130983,3.23609142,2.971142599,3.091334081,3.180807127,3.247604365,3.028794966,3.289866668,3.285256559,3.223120176,3.279186649,3.303134222,3.397198568,3.727378969,3.822313071,3.605210913,3.828629508,3.718237025,3.705331354,3.605901194,3.883578357,3.531723627,3.597896171,3.610897136,3.442555684
44273,ILMN_3131063,7.033272685,6.96668978,6.764205996,7.107432644,6.904080425,6.710909774,6.952296285,6.618979973,6.666964336,6.969750265,6.899076667,6.729689574,5.536465718,5.714579473,5.488438682,5.745369432,5.588429825,5.526276533,5.005011558,5.177718887,5.04497035,5.192673732,5.108523261,5.062985025
44277,ILMN_3131478,3.387449299,3.223217581,3.136472111,3.375781621,3.31632154,3.146768938,2.766349413,2.752164791,2.77052808,3.011989903,3.057863467,2.814308044,2.258012673,2.265921646,2.228586175,2.271895533,2.148119722,2.107198925,2.233845562,2.155892415,2.250619241,2.408367066,2.337294851,2.091765267
44278,ILMN_3131522,2.1716204,2.31448595,2.273473584,2.20694301,1.960020869,2.246405559,2.724602728,2.487734909,2.522438449,2.403093176,2.43261714,2.768412499,2.791265242,2.917112289,2.743863792,2.570781118,2.71302336,2.831557649,2.739170124,2.849632662,2.831570099,2.583372116,2.926160529,2.825288614
44283,ILMN_3131679,5.41137183,5.270655763,5.10469162,5.304831949,5.220939196,5.133254335,7.641456495,7.369207749,7.363609684,7.57569205,7.315746323,7.487199533,6.71667147,6.860555663,6.461159821,7.006298422,6.68319513,6.702948131,5.430883615,5.413566939,5.37170389,5.515399957,5.362494112,5.346197603
44285,ILMN_3131766,4.243276405,4.101780651,4.349733905,4.30636774,4.111963966,4.227654824,6.17246825,6.009699026,6.003387713,6.034191631,6.037398837,6.185002743,5.075550774,5.293106583,5.063455015,5.187878336,5.30174212,5.150446794,4.108747194,4.40204296,4.21711648,4.104977354,4.10648254,3.919129712
44290,ILMN_3132186,2.681882019,2.775412604,2.512008313,2.704280853,2.764330302,2.686820667,2.550756114,2.437854668,2.418317159,2.522783008,2.395360291,2.469987147,2.465880191,2.496612675,2.390296536,2.477087707,2.387730195,2.52573478,2.046489566,2.164328369,2.311998223,2.191543856,2.263504288,2.297525455
44296,ILMN_3132361,4.596701363,4.664740845,4.41433367,4.920216712,4.820337262,4.602777122,5.247371857,5.2255005,5.260204808,5.505374572,5.474313741,5.231824142,6.928111152,7.118699345,6.673481298,7.324842413,7.128482317,6.899883972,7.063483153,6.81603246,6.923022783,7.265667599,7.08180118,7.067073598
44299,ILMN_3132559,2.765359393,2.784118414,2.605969576,2.859527639,2.733236663,2.768505863,3.624379222,3.440997017,3.399423865,3.803353094,3.588816773,3.505460616,2.642305967,2.740444755,2.659532327,2.754944043,2.520872992,2.651313838,2.372414556,2.552941098,2.463430853,2.339225161,2.490690847,2.40174332
44303,ILMN_3132898,7.183890103,7.159343588,7.052398701,7.373077666,7.357045339,7.105545305,6.512050592,6.14581884,6.163919355,6.342870243,6.206099952,6.334559,8.719317332,8.78680674,8.685040742,8.730212329,8.709108317,8.753398822,8.755960246,8.922154722,8.860974182,9.11330928,8.831868368,8.773814286
44304,ILMN_3132949,2.019922973,1.998020972,2.11951288,1.915708109,1.912880442,1.983472375,1.928242037,1.645648819,1.941418256,1.862132793,1.965931926,1.977077701,2.046808064,1.951009279,1.93153279,2.00308269,2.031155505,2.028089117,2.167843562,2.379719523,1.997093176,1.986783763,2.277526136,2.247213078
44309,ILMN_3133267,2.359286855,2.136648887,2.207706727,2.253189152,2.188113661,2.324639604,2.397435937,2.480930121,2.519600998,2.613743781,2.319848499,2.613615779,2.768955526,2.912197175,2.647231424,2.918777148,2.893341529,2.802960963,2.860575538,2.931423691,2.672446618,2.855767546,2.904959688,2.818861767
44310,ILMN_3133352,4.925287058,4.682092681,4.788934962,4.831490589,4.741047715,4.740375965,5.804622181,5.51483166,5.72280923,5.509591747,5.651149112,5.530016221,3.045707404,3.394043363,3.203895368,3.148390065,3.284988024,3.097138264,3.046636605,3.271777872,3.195181897,3.115723722,3.308156461,3.151769683
44311,ILMN_3133448,8.499835558,8.59596621,8.489154042,8.955931938,8.758106653,8.50576673,8.000507413,7.844072293,7.780357735,8.123524525,7.84118056,7.857012384,9.741658042,9.706985713,9.509282706,9.739359481,9.687316786,9.693649833,10.04366218,10.07630994,10.08747689,10.26544603,10.01210782,9.914008441
44316,ILMN_3133748,3.863099964,3.592375362,3.472314065,3.698125186,3.688248851,3.723446098,3.14214416,2.874692738,2.883907667,3.15479851,3.025538137,3.039179722,4.51835308,4.718673448,4.368479967,4.610790162,4.534297189,4.499830666,4.00866044,3.83480625,3.985553718,3.800839907,4.026860863,4.063623295
44334,ILMN_3135409,2.369549421,2.367596037,2.330672696,2.529335724,2.363180827,2.591409656,2.83800969,2.873646924,2.911792049,2.982533769,2.831130135,2.724898111,2.610811736,2.742229693,2.593591454,2.821277015,2.641533253,2.647418201,2.998772503,2.837541708,2.740785368,2.826625597,2.936177453,2.874249562
44360,ILMN_3136561,2.472853341,2.403126158,2.42596891,2.384324342,2.459788267,2.207609419,2.165411514,2.109948474,1.864238977,2.080358521,2.101731664,2.127864523,3.006134849,3.283147684,2.878048453,3.181989612,3.29999781,3.303294306,3.385689248,3.478804348,3.307874087,3.290371755,3.33785054,3.386715846
44362,ILMN_3136638,3.792023329,3.725355005,3.523139882,3.73338411,3.711673969,3.556660944,3.238143213,3.127773197,3.016561595,3.039303077,3.06062372,3.10783537,3.223072055,3.343151903,3.233731847,3.174178394,3.212867181,3.173778649,3.267651298,3.330097403,3.085599919,3.102787594,2.982647688,3.127491188
44363,ILMN_3136656,2.44111099,2.540613487,2.599524117,2.644507091,2.662521161,2.759395332,4.112009105,3.904422599,3.879194408,4.204148998,3.847671107,3.934414284,2.7942156,3.137643803,3.025779494,3.326478837,3.15970109,2.945227171,2.911601039,2.856820061,2.801787042,2.948218226,2.909816508,2.824799234
44364,ILMN_3136744,7.20809547,6.962259386,6.858833794,6.960131771,6.757631971,6.978439743,6.493429896,5.938571616,6.115163738,6.274545166,6.008716162,6.154243516,7.610981624,7.803122544,7.557733348,7.658066919,7.600498689,7.497812329,7.391784813,7.430692171,7.399187197,7.171752145,7.180318574,7.290245069
44381,ILMN_3137570,2.112511402,1.960046842,1.965652115,2.264226687,2.232800343,2.080142327,2.788663636,2.707105555,2.572037579,2.976002105,2.830713733,2.693396379,2.649081337,2.790611689,2.604019633,3.191390364,2.904481927,2.663417583,2.674564354,2.527493815,2.632052163,2.790365362,2.694849209,2.581517679
44388,ILMN_3137980,3.394200822,3.442116153,3.149355029,3.449878022,3.406549616,3.159073727,3.932831891,3.785431992,3.864095927,3.825682388,3.70719783,3.830222154,2.941476249,3.139040001,2.932545955,3.101932769,2.947197215,2.920930438,3.075581527,3.296290158,3.220436105,3.308011676,3.190606291,3.138072699
44392,ILMN_3138107,1.797083791,1.810922845,1.848684042,1.725326347,2.006335763,1.803167385,1.73579256,2.084169529,1.974498914,2.087897791,2.031697388,1.790242586,1.82725505,1.769351991,1.819643377,2.015796173,1.787387461,1.717998153,1.512962367,1.719986591,1.606968693,1.63962215,1.576682418,1.733231569
44395,ILMN_3138222,4.510632539,4.358301123,4.318718126,4.427183511,4.310924833,4.210472841,4.471049964,4.127400701,4.326019909,4.308297889,4.199849029,4.374567999,4.88952018,5.29020515,5.093831248,5.136810864,5.029078456,4.994638958,4.898632868,5.067282109,4.945391531,4.89161098,4.927303551,4.809981428
44398,ILMN_3138439,2.798792432,2.89175408,2.803100648,2.8363465,2.691077132,2.828634519,3.077045895,3.046855246,2.998077387,2.976285097,3.044696669,2.939696139,3.387519193,3.351672237,3.205592117,3.309786308,3.313413743,3.24148033,3.335714612,3.248825719,3.423475488,3.46859005,3.398957518,3.200300346
44400,ILMN_3138674,2.630869476,2.50995104,2.342263092,2.526347345,2.561893431,2.563817192,3.849670221,3.723399032,3.848339839,3.922855916,3.828481707,3.882486074,3.143372969,3.419570731,3.275596723,3.489457417,3.530702614,3.322025178,3.61487727,3.524323143,3.542202622,3.70467549,3.552423568,3.643992814
44402,ILMN_3138732,4.709841005,4.515548305,4.414798544,4.627835634,4.573036144,4.445546458,5.854940305,5.736132949,5.810872281,5.758951649,5.615510559,5.774333069,6.567975012,6.567184657,6.531133624,6.70595191,6.530882957,6.339397988,5.975500016,6.204294196,6.083430945,6.12436641,6.169273557,6.068133231
44403,ILMN_3138743,5.225024037,4.975521713,4.833739218,4.884832623,5.013752741,4.902538014,4.430886547,4.129285013,4.073731263,4.149331992,4.179415536,4.253527399,4.065165521,4.23021762,3.943796499,4.16629141,4.091606223,4.04656329,3.827924897,3.85358488,3.709242717,3.745833684,3.770567706,3.877032493
44408,ILMN_3139168,4.063553536,3.91103026,3.774466963,3.969775545,3.983001411,3.777471714,4.490886007,4.326942574,4.378256889,4.435541273,4.2763245,4.214058286,2.967497047,2.957781779,3.02200689,3.031807851,2.814130161,3.066058409,2.895708487,2.976487338,2.922680961,2.973707579,3.013496273,2.97287916
44410,ILMN_3139253,2.06845497,1.821028234,2.096800792,2.121753441,2.133891143,2.185312209,5.21678715,4.825149534,4.985540008,5.166119986,4.896390469,4.9764412,3.03755116,3.171080013,2.819995239,3.239827832,3.030607669,3.040193525,2.717960225,2.89772237,2.648840578,2.856486296,2.734411135,2.826446588
44421,ILMN_3139693,6.552903336,6.404474,6.431746512,6.446344536,6.492018302,6.453210683,6.562473741,6.441371361,6.511155134,6.33472069,6.123873152,6.396149879,7.715080233,7.921226483,7.562916072,7.629607657,7.712269632,7.53889525,7.417661726,7.579218105,7.30403239,7.392971427,7.426258145,7.277012782
44436,ILMN_3140383,3.243941031,3.200106402,3.085235329,3.219549187,3.255737838,3.237764507,2.749834904,2.588347642,2.728717115,2.649259769,2.523486631,2.64240948,3.152606542,3.138714874,3.008203588,3.109780734,3.200581918,3.050112685,3.129712257,3.143987742,3.080109916,3.090181185,3.064956769,3.11705456
44439,ILMN_3140516,6.652068137,6.445973526,6.201329559,6.48454857,6.314404047,6.285082951,6.129466287,5.870147101,5.763067256,5.845440148,5.699042232,5.979162666,5.460231894,5.466287411,5.148027285,5.447022769,5.477955345,5.215082916,5.370462348,5.514366146,5.302178261,5.391058936,5.488649261,5.426825762
44440,ILMN_3140610,2.623366975,2.821545437,2.570505621,2.658443995,2.444274634,2.57526343,3.082771777,3.045759213,3.105262999,2.858361091,2.903069103,3.091081322,2.271101623,2.361023303,2.243771573,1.991081944,2.426286329,2.185579373,2.211157716,2.367468359,2.305812578,2.414577531,2.394806183,2.326642926
44448,ILMN_3140913,6.347134837,6.35159944,6.543060649,6.683645713,6.523490769,6.451296605,5.186941766,5.066100909,5.12996752,5.303968868,5.023405075,5.016543499,6.308083051,6.590321686,6.328736547,6.40821177,6.368149473,6.432545302,6.429262737,6.694672622,6.541344258,6.617247493,6.560133077,6.43424919
44449,ILMN_3141048,7.015039619,6.77609242,6.835423047,6.932321855,6.815638833,6.762511478,5.65615061,5.454678241,5.62984539,5.668173034,5.455317106,5.474221291,8.819883696,8.916954832,8.888569812,8.982671761,8.793268474,8.77355927,8.440084475,8.401245339,8.41557208,8.386437492,8.511821369,8.210415386
44453,ILMN_3141195,2.448980516,2.84500498,2.675790458,2.497409501,2.301330722,2.56372161,2.863723552,2.712128904,2.750161083,2.750253732,2.394407998,2.847721038,2.40649234,2.410641679,2.411662592,2.186263408,2.533647641,2.51856491,2.639818415,2.565926162,2.796523421,2.354061058,2.53477444,2.515723181
44471,ILMN_3142235,7.65318285,7.332244219,7.072984955,7.186359099,7.389027387,7.142307129,8.054882668,7.779848859,7.709506515,7.97276829,7.83954459,7.842224222,6.734269644,6.794437736,6.587122504,6.882061423,6.601990637,6.584673244,6.466093881,6.647230477,6.541523647,6.434205098,6.490225162,6.274088504
44472,ILMN_3142248,3.075503703,2.941094746,2.976152087,2.827267588,2.935815231,2.954109876,2.699149783,2.510364154,2.599249128,2.582656083,2.551118985,2.593488742,2.963595184,3.005757779,2.978228927,3.067482354,3.069642142,3.105027077,3.084567627,3.219055243,3.099994395,3.059202252,3.089890027,3.041721737
44473,ILMN_3142257,2.790838034,2.793922326,2.798342522,2.661307538,2.789517592,2.570048155,2.445100163,2.126508441,2.163997027,2.367604222,2.281623866,2.212186139,2.387646087,2.529222428,2.219335216,2.531972474,2.439337415,2.276312914,2.422184299,2.347410957,2.350410457,2.204364852,2.41246497,2.232528516
44474,ILMN_3142273,5.972778125,5.965744795,5.973951192,6.036727626,5.987308108,5.966415112,6.013798982,5.808698049,5.699095978,5.904753612,5.978286478,5.908201859,5.10335142,5.384607873,5.067935665,5.335086416,5.157530008,5.057749678,5.024713603,5.29356851,5.157002841,5.213271905,5.028416527,4.980625327
44477,ILMN_3142384,2.344513035,2.25153526,2.340692319,2.040482411,2.231245566,2.203123064,2.620286211,2.380387079,2.373971319,2.387753011,2.452261213,2.331513814,2.759024276,2.878658141,2.736608086,2.783751642,2.695166341,2.752327057,2.617068392,2.782408779,2.51253234,2.626372953,2.72668101,2.595919414
44479,ILMN_3142440,2.273206557,2.258650476,2.14560521,2.391450422,2.249891723,2.416450524,2.999404756,2.490778973,2.699614416,2.976292634,2.754865663,2.61485848,2.756259431,3.026686527,2.870813441,3.181638266,2.992244771,2.826293879,2.829990007,2.890755019,2.77321011,2.97415154,2.990299519,2.848691047
44480,ILMN_3142573,3.711978655,3.765160829,3.812620034,3.694397916,3.613261917,3.641219594,3.790649605,3.514736951,3.577566342,3.464071993,3.46210551,3.688866423,4.390216734,4.547346142,4.29218322,4.416683739,4.344107672,4.2369628,4.429267543,4.641908378,4.356414208,4.504931329,4.369914138,4.406161133
44486,ILMN_3142803,2.061198265,2.264050306,2.179992714,2.260783111,2.201981094,1.972391166,6.651637431,6.525350584,6.575238249,6.778920313,6.655959739,6.698303034,3.839049432,3.808826366,3.736662126,4.033519674,3.761476302,3.633218836,2.490284993,2.526934482,2.575527233,2.50641775,2.68322844,2.48863077
44495,ILMN_3143304,2.706741247,2.558733827,2.525015174,2.643800299,2.525135269,2.529157044,2.426472609,2.282626805,2.321610378,2.330002545,2.41072642,2.231472155,2.088764984,2.107091012,1.936177929,2.068466965,2.141270704,2.146522314,2.080290352,2.230313448,2.111890062,2.064140711,2.059483592,2.263573558
44503,ILMN_3143604,4.68047015,4.489556595,4.323449036,4.432983083,4.602557377,4.423451763,3.235919862,3.181509426,3.110502629,3.189246087,3.063603447,3.355926886,5.942018095,6.125296572,5.954667704,6.068489317,6.138055829,5.83130864,5.173385879,5.246134358,5.07574197,5.24993608,5.240751584,5.120222266
44505,ILMN_3143633,2.175910982,2.165908579,2.168234969,2.317220372,2.154610244,2.223996263,1.962777214,2.173531169,2.336308225,2.095366325,2.09846439,2.193677168,2.262848984,2.472277368,2.57243111,2.409718029,2.578302081,2.417220026,2.342129842,2.543943948,2.626928632,2.344258197,2.40706469,2.575896701
44506,ILMN_3143651,3.318883134,3.148172367,3.0737347,3.173104352,3.103815484,3.075887222,2.555001678,2.421393228,2.789600945,2.536978425,2.530395185,2.501609724,3.055019041,3.257522696,3.062173969,2.908833824,3.279203292,3.174132318,2.598354179,2.895688252,2.738294746,2.738621828,2.619305219,2.690253877
44507,ILMN_3143748,4.904069752,4.796716576,4.730508128,4.634594397,4.835536612,4.605585032,4.894163382,4.501149908,4.553926971,4.646107944,4.831602947,4.691777734,5.421838414,5.667955963,5.248769854,5.721686496,5.556942244,5.36154777,5.432479709,5.596515812,5.457401938,5.549396359,5.698635471,5.40755082
44511,ILMN_3144164,3.893583246,4.1047946,4.13688058,4.371742038,4.089034253,4.221657338,2.904889555,2.874413407,2.910013568,3.103039304,2.947001419,2.878494533,4.857802527,4.857927226,4.819066281,4.9269934,4.884917617,4.898880385,4.849483754,4.929635607,4.921344002,4.89728961,4.863957794,4.536793537
44515,ILMN_3144358,3.529641896,3.311516423,3.175128284,3.207757394,3.284611722,3.27948089,4.016391757,3.88863263,3.931575361,3.937210344,3.875722558,3.952643054,3.424647784,3.616302557,3.324150348,3.365566036,3.374331396,3.364568982,3.078237208,3.583605001,3.258315767,3.295592341,3.36136994,3.251494123
44516,ILMN_3144458,2.320863322,2.231228916,2.122216972,2.21670176,2.220058229,2.26344729,3.021694288,2.629066327,2.761938762,2.764485874,2.708662341,2.695488294,2.15900311,2.111256445,2.200991697,2.310532108,2.256010428,2.0441186,2.331681946,2.256204334,2.241966389,2.262792329,2.411496814,2.268717667
44522,ILMN_3144820,1.705262467,1.703496979,1.663859333,1.67034418,1.529271349,1.718423659,1.680566899,1.768452147,1.712981212,1.594166531,1.84969848,1.814995998,1.897902533,1.85786725,1.773960347,1.720141873,1.846366611,1.931023372,1.808430114,1.832838497,1.959241635,1.830733058,1.873101371,2.194922476
44532,ILMN_3145527,5.486765831,5.348544209,5.066797276,5.301131329,5.168206611,5.371748389,6.640663083,6.381608026,6.260807087,6.473774826,6.281124741,6.421624907,5.703978878,5.840402939,5.701742503,5.675107261,5.900333776,5.767995583,5.754175582,5.744459778,5.833941611,5.463988264,5.918975889,5.670854637
44537,ILMN_3145814,5.358779814,5.378786214,5.262895589,5.85515648,5.522704253,5.446384493,5.428248814,5.227718201,5.052559917,5.573921563,5.449117229,5.247321047,4.507214295,4.790060753,4.503523766,4.767271906,4.775011635,4.615162475,4.714741233,4.536639374,4.612691713,4.501221234,4.592458363,4.499347747
